Date,qqq,lqd,hyg,tlt,ief,shy,gld,slv,efa,eem,iyr,xle,xlk,xlf,GC=F,RPAR
2011-04-07,-0.0013262681377426144,-0.0014821715397367319,-0.0009907732225642896,-0.0015841200899342268,-0.0011649511581138584,-0.0010433146943824136,-0.001003930258750696,-0.0006168693884851085,-0.002168863504590601,-0.0013863850317973104,-0.003270279263643561,-0.0011865255945640919,-0.0011097767433866147,-0.002145133005357103,-0.0010767569377864385,
2011-04-08,-0.0035358346546254496,-0.002703218548348709,-0.002592127074619324,-0.0036545640292529403,-0.0031770907750510303,-0.0026638303799786955,-0.0009781923337569688,0.003243148326729104,-0.0009468673510593462,-0.002392067718634596,-0.004086387953561945,-0.0018872169411089956,-0.003742419160800461,-0.004398311645947386,-0.0005489286633663239,
2011-04-11,-0.0016951289873244368,-0.0010092338038991588,-0.0012234405997394138,-0.0008498538017872281,-0.0007671331322978503,-0.0010517826804656094,-0.0024479050376353586,-0.004289302193937097,-0.001419508664657201,-0.0033859943110332493,-0.0012332431950633628,-0.004966574492884149,-0.001336359392861688,-0.0010278796353528818,-0.0018423224072519862,
2011-04-12,-0.003156361646037555,-0.0010785816608515648,-0.0024128300222901484,0.00037432706801815256,-0.0006536684431854751,-0.0014474624813716548,-0.003226278918568761,-0.0023941687662897633,-0.0036460794836422525,-0.005543460836561756,-0.002193008151182476,-0.007975348859749522,-0.003404426686600583,-0.0025111433414376845,-0.003758369999406099,
2011-04-13,0.0029094745652498057,0.0015567663022648139,0.002166374062471679,0.0024602509749755445,0.0019832451202480695,0.0013017121063858019,0.0016159533170117335,0.0036622559211080844,0.0018005979297056299,0.0028551368456080886,0.0009660847124910133,0.0020250053637858837,0.002452563688155243,-0.0002570285710698926,0.001481698647473886,
2011-04-14,-0.0010528406224512255,-0.0011982478423106092,-0.001504540815665281,-0.000854072517243223,-0.0013675299427838095,-0.0008917269215684167,0.0019909732057193795,0.006880432478562702,0.00018745288806432993,-8.778249792910312e-05,0.002013694540290887,0.0006666819128739209,-0.0010880722018320821,-0.002543830751633616,0.0016083582504796113,
2011-04-15,0.0037455777072339744,0.005150427859350906,0.004359667847750251,0.00681043908380862,0.005564736693127684,0.004479972453903783,0.0058225193566807144,0.007847711985566478,0.0038031842932754996,0.0043425285485923755,0.006301812859597291,0.0057437880199000015,0.003710225486100241,0.0042220155745230775,0.005946230178180293,
2011-04-18,-0.0060044722869505,-0.004316889162837532,-0.005289104610092363,-0.0041390730979599865,-0.004099800619890468,-0.004544604284744001,-0.0033789076191245914,-0.001819810938170816,-0.008694021786561033,-0.009599357518826533,-0.006570855822153674,-0.0075719826885529565,-0.0063793726919842845,-0.007318434004749705,-0.0036496974917308387,
2011-04-19,0.004412080283993758,0.003589524678253708,0.0038669136264395387,0.004029040122129857,0.003423971242506152,0.003215174017708211,0.003167640606308808,0.0059022085275271426,0.00464169332358999,0.006048645001128162,0.004725686134398855,0.005192940408785419,0.0037164826191576237,0.003795790810963151,0.003462480933306411,
2011-04-20,0.009803228718110377,0.0053717184766318565,0.006042563757170347,0.003993709057134884,0.0044909726576529115,0.00525645722735045,0.006061484279274918,0.01048957509562257,0.010368393713765266,0.010013752761485382,0.007599215625781594,0.009993212713119357,0.009502296526896544,0.005781199600001061,0.005788815553760038,
2011-04-21,0.004281780851564649,0.002875234070111583,0.0031693855333961808,0.0025196989630489734,0.00284214805750473,0.00264459139280266,0.003019870819620403,0.009129217444293155,0.003989488539042104,0.004461380199243444,0.004120794145687041,0.0036080423355183645,0.0044533752504225714,0.003816596636956167,0.003346279830203809,
2011-04-25,0.0011416596550817195,0.0008284711474180109,0.0004109863514314329,0.001383408794654564,0.0013336326398167312,0.0006513629399174461,0.0008046047815123993,0.00190104441151612,0.0006274347949275418,-0.0010066900601759386,0.0016169687210841135,-0.00041076955540851655,0.0007792502440273988,0.00037898745818735444,0.001345905336368505,
2011-04-26,0.006623698126677003,0.006426462518141696,0.0059503271485407795,0.007431753398072961,0.0063483080510866605,0.005685676185040124,0.004828061192629596,-0.0023598250654905733,0.007041882561146463,0.007223325812381543,0.007366334652661655,0.007480743483673802,0.00716382071830477,0.006739051026590604,0.004752897717176086,
2011-04-27,0.0035765677079464186,0.0019621438417048867,0.0023461940497200386,0.00017064313460493988,0.001643173613171909,0.0022878714371409627,0.0060694947144528475,0.0157073279485081,0.004710549110706196,0.0018579010994929847,0.0031271399565815463,0.0021157027180221367,0.0034200312315566172,0.0034525975245682885,0.004039534431512424,
2011-04-28,0.0024790617588881327,0.0034199240135217674,0.002890963463085692,0.004311804748014812,0.0035496559281237164,0.0027830547596012427,0.003614167881127149,0.0038894305959127446,0.004140989202705612,0.0011466849667393622,0.005016733606049915,0.002757881448835851,0.002857819019801653,0.004380116355091044,0.004642367492532449,
2011-04-29,0.0016045116992092281,0.002154455347455171,0.002248824554500857,0.0023931797803397005,0.0021766244467972666,0.0018688772003553303,0.005177626965051925,0.00016544482685671574,0.0008325595049893456,0.00298078560694683,0.0008131172919330923,0.004749599021035352,0.0016240858808375294,0.001407901524663653,0.005065948173477493,
2011-05-02,-0.0012096355782227385,-0.00037005923762556837,-0.0009390768843237351,-0.0005162105043631726,-0.000898736819585637,-0.0008705782094631508,-0.0034098915035470512,-0.01811537107345181,0.000454941219935563,-0.000797194948140083,-0.0008694058330476917,-0.0034962778697817318,-0.0015851734858613842,-0.0016918585028365784,-0.0007472497084413376,
2011-05-03,-0.0018270967631229418,-0.0009682379751582193,-0.0008342507092125294,0.00025449959337741745,-0.00034671903610415276,-0.0008061613568533676,-0.0015822036970679011,-0.011384118726247854,-0.0025057824720018653,-0.0053165715826830875,-0.0022288203872370673,-0.00588939309216479,-0.0008024593761046628,-1.9156456405893213e-05,-0.0030101785355248815,
2011-05-04,-0.0026765943791665593,-0.0020796004647388685,-0.002434932101842886,-0.001478029819102495,-0.0018617917486755072,-0.002274752071699133,-0.0052389021019587385,-0.013754853076239444,-0.00407473111122298,-0.005682822488642931,-0.003471303164751034,-0.005909102191633627,-0.0029702867948031074,-0.004079313960003712,-0.005642436625225851,
2011-05-05,-0.0038464552187470694,-0.00206598895250516,-0.00357839800637354,-0.0008513084416198692,-0.0017613508546065583,-0.0027068490240283794,-0.008521536994554914,-0.026532678364641685,-0.006702698574806853,-0.004667294900739894,-0.003047430442578425,-0.006909411058259906,-0.0038081414859882706,-0.005340501348645832,-0.007243011181316983,
2011-05-06,0.0029394940936719304,0.0022874863412574342,0.0033109399439066947,0.0014079166915806417,0.00239242932996417,0.002311386959757584,0.004838544841967369,0.006795186780287007,0.0023849282254922955,0.004890781432438436,0.0012109725217976663,0.0031737173185965428,0.0026658508728387886,0.003285598024256693,0.0036785224122964436,
2011-05-09,0.0030829288259461053,0.0025289989141691204,0.00259045976239741,0.002119918117343609,0.002624510579437898,0.002425378089836503,0.00519342447820482,0.016831540321181535,0.0037590007157185393,0.002703473208252536,0.0031176084214939873,0.005833074044906504,0.003161257680344951,0.0018338288965988525,0.003899595919074814,
2011-05-10,0.004257477860519323,0.0017419892132802504,0.002986205363654184,0.0011215597942919285,0.0015886904058606175,0.0023635687004218164,0.0032592172996408395,0.005474075944650583,0.00445554644429559,0.004911862414932813,0.0053303793957084535,0.0034995296220249016,0.0043587131880853305,0.004420416424908104,0.004376708788913799,
2011-05-11,-0.005358255860964505,-0.0035793533983725467,-0.004207450707094678,-0.0027599137375924608,-0.003188639000930209,-0.0037150853388806127,-0.005744352070817098,-0.020589711167831107,-0.007928896249626187,-0.008321431965971553,-0.006128513913623394,-0.009685291787847699,-0.005694263595828213,-0.006617990770400532,-0.0059493166348269216,
2011-05-12,0.002770709201704218,0.0011093558528231064,0.0017739913713081636,0.0003140329774405971,0.0011382856666855281,0.0014844454401595367,0.0016476433140036487,-0.004643339111595952,0.00223116184919963,0.0021647230423545594,0.0015467421228233572,0.0012832006048300972,0.003083698436139786,0.0015793983924139712,0.0023121943539691704,
2011-05-13,-0.004818007304325951,-0.001851417822581043,-0.0032704498701974626,-0.0006454014370752947,-0.0016706768594013167,-0.0023545243990860066,-0.003759286392028689,0.0039730448015787,-0.005567899463209276,-0.006827287560235514,-0.0042745119566214695,-0.003420583759511682,-0.0049131439413071035,-0.005324533905260061,-0.004201805923900755,
2011-05-16,-0.005730491307607415,-0.0016940148857545177,-0.0018816804903513161,-0.0011572678633597721,-0.0017899437592983336,-0.0021771606510238507,-0.0026292753167114925,-0.011228290002462575,-0.0026351900798576456,-0.0025705412985754616,-0.0018117346180141424,-0.0037900331568013357,-0.0051444243638618485,-0.0025258029373643564,-0.0026739604036087484,
2011-05-17,0.0014224009348594892,0.001134925362049497,0.0012113005396291322,0.0029148550990243916,0.0014505780086556544,0.0008886931812341549,-1.8424544699823181e-06,0.0023260946014844385,0.0012946475307424967,0.0015052197955454185,0.0005696225777491383,0.0008648971000241625,0.0008648971000241625,0.0023887258664103328,-0.0005575365301825697,
2011-05-18,0.004121706638037903,0.001950111596655546,0.002691677956031846,-0.0001965986170821667,0.0013068309396365274,0.002358972059533948,0.0036422268772569044,0.009344183833215648,0.003674424084270456,0.005687921988246858,0.0046884881993842775,0.006495986897960693,0.00391095484207069,0.003336047607394521,0.0045893021064992824,
2011-05-19,0.0020646442470944495,0.0018216971738249212,0.00139235745392583,0.0013950114436321217,0.0016885043856905925,0.001502450654502452,0.001547508203038639,0.0016541213629830411,0.002626373615668554,0.0001807188979602082,0.0018688043267259592,0.0015056098349588878,0.001859529609127675,0.0014788436551357977,0.0010241733596604964,
2011-05-20,-0.004554029896224545,-0.0031864006517401088,-0.0031933399036677824,-0.0029372848921791397,-0.002560249853854071,-0.002970907611428988,-0.0005156326634959815,-0.003509258940421103,-0.005878472901637069,-0.004643934935118357,-0.005085715032331453,-0.003283159863257881,-0.004182141733019309,-0.005802571143647342,-0.0008173375783722481,
2011-05-23,-0.00807658597795753,-0.0052599286383894885,-0.0060848342694337365,-0.004168802195364352,-0.004862212380438802,-0.005110075443014584,-0.004672864960587698,-0.004607283539436003,-0.009763494383055415,-0.009297959976254443,-0.007231180949130312,-0.00824257177875467,-0.007961564216023365,-0.007932946212885185,-0.0042722963350611655,
2011-05-24,-0.0012954931845943517,0.00018659515098543803,-0.0003913093101207998,0.000685949737412619,0.0001431058316222167,-6.57019084303911e-05,0.0009624987239479933,0.008688310230254483,0.0010852888960658192,0.0019304013351066375,0.0005304144893622544,0.002765384721252264,-0.0006858746400181558,-0.0003237666378150017,0.0009769829842229873,
2011-05-25,0.0024118292345844147,0.0012379583731006202,0.0016340200158386862,0.0006980758653922423,0.0016549211981169518,0.0017288065585582576,0.0016205675532473182,0.008063976384106173,0.002913030795967284,0.002063686824549835,0.0024594333163605684,0.005016027335261351,0.0022561218002412264,0.0017632282828509457,0.0020804518072061384,
2011-05-26,0.0052124135563347725,0.004845745957161807,0.0038057529119797542,0.005693598870719407,0.0050849252353357246,0.004098624330209022,0.0034952784950166077,0.001758849036506094,0.0058527933684880745,0.006552199215087296,0.006577738784019528,0.0049829644882887,0.0052977294438594225,0.005012847138932842,0.0034820379922250403,
2011-05-27,0.0028221811022924913,0.002022684864256723,0.002416478342602017,0.0017242943472501702,0.0017862823068900454,0.001878261651127948,0.0038041302608895753,0.004655641889214994,0.003264987534244294,0.003923491370697478,0.002164195242680904,0.0023061154302084484,0.00280826657611855,0.0032200332774911453,0.0035801541911488583,
2011-05-31,0.008733784160579594,0.0054773216686167196,0.006037811636993418,0.005951234978644049,0.005806162288980544,0.00549513023370416,0.005414973173160598,0.008573713618064938,0.009639879258566532,0.008762145459596216,0.008994773136399693,0.007512400380137452,0.008253708703747044,0.007535929889235371,0.005443053894271955,
2011-06-01,-0.01249614328790084,-0.007144069277734043,-0.00930681506391132,-0.005441112498013566,-0.006495587612704688,-0.00801113474503504,-0.007783063233661923,-0.017984352838922267,-0.01288129122932574,-0.011729362072117798,-0.013780863902742035,-0.012916333549500069,-0.012301157614580071,-0.014835886581490276,-0.007297525766059075,
2011-06-02,-0.001999978039181585,-0.004230842882513089,-0.0025518421135621774,-0.006230100771249849,-0.003614551667326729,-0.002538901795151363,-0.0029673353543754025,-0.004993757070004415,-0.001397029977625355,-0.000531955164815825,-0.0035672587972648186,-0.0025000651655616405,-0.002265907355490651,-0.002289655439138008,-0.0037688864806296432,
2011-06-03,-0.006520602940751328,-0.0030800357810587624,-0.004303236692502396,-0.0023657319944980853,-0.0027270598091431258,-0.0034429908395429004,-0.0025509052109215697,-0.0032307554847438164,-0.0034155865622560984,-0.004511770578162907,-0.0027890269985704737,-0.0034608770268658245,-0.006522201941885538,-0.004819601545236471,-0.002247805382880194,
2011-06-06,-0.006909784566764326,-0.005619965118266062,-0.005761258285437859,-0.006792769294270112,-0.0054009327845302045,-0.005253504697814676,-0.004931000969904692,-0.003183214135517681,-0.00787031350524237,-0.008494232975579325,-0.008134323151347572,-0.009794859825816231,-0.0067649909283701345,-0.009087958819062842,-0.004654457027252273,
2011-06-07,-6.059883617891336e-05,0.0009842701207388416,0.00014280861794676805,0.0012177647993427156,0.0006688047096131823,0.000439677205877711,0.00021747374262376612,0.0025934900739930013,0.002126283064028547,0.0018683320088515388,0.002696054687457741,0.00029721531664982597,-0.00033394844032635706,-0.00010463186874694937,-0.00011661606671583332,
2011-06-08,-0.0027516281885896056,-0.001191434551426962,-0.0022669610271238263,0.000244116438500619,-0.0008848446323850734,-0.0012940357110621914,-0.0021286878068845104,-0.0018159643568154138,-0.0038881060390363546,-0.0027501075413816746,-0.002272426832295227,-0.0007194174176671897,-0.002663109207673542,-0.003196858899868804,-0.0019915147424352186,
2011-06-09,0.0027410389113682494,0.0018395222982621592,0.002513058163693067,0.0015740568005241993,0.0015779735451217644,0.0021667376417145064,0.003381186780221563,0.005932510282774545,0.004449742356332172,0.003950055226131361,0.0005275332333581414,0.005090622631519466,0.002539276595169255,0.004683453389260812,0.0029000407277378136,
